Player Name,Player Reference,Starter,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Game Reference,Team,Period
Marcus Morris,morrima03,False,16:27,.000,.000,1.000,.000,0.0,0.0,0.0,8.8,0.0,0.0,0.0,2.7,45,142,-10.6,202401050PHI,PHI,game
Jaden Springer,sprinja01,False,14:55,.190,.143,.429,.286,6.8,0.0,3.7,10.8,3.3,6.7,0.0,23.7,55,130,-11.0,202401050PHI,PHI,game
Patrick Beverley,beverpa01,False,13:34,.532,.000,1.000,2.000,0.0,17.7,8.1,0.0,3.6,0.0,51.5,12.8,53,129,-14.7,202401050PHI,PHI,game
Paul Reed,reedpa01,False,11:47,.600,.600,.000,.000,0.0,10.2,4.7,0.0,0.0,0.0,0.0,19.1,111,139,-6.9,202401050PHI,PHI,game
KJ Martin,martike04,False,7:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,142,-15.7,202401050PHI,PHI,game
Mo Bamba,bambamo01,False,4:41,1.000,1.000,.000,.000,0.0,51.2,23.6,45.0,21.1,0.0,0.0,9.6,204,78,34.9,202401050PHI,PHI,game
Paul George,georgpa01,True,29:39,.800,.800,.667,.000,0.0,21.0,12.2,6.4,0.0,2.6,11.8,26.3,126,102,10.7,202401050NOP,LAC,game
Kawhi Leonard,leonaka01,True,29:35,.567,.533,.267,.267,8.3,21.0,15.7,11.3,1.7,2.6,10.7,29.0,111,98,3.8,202401050NOP,LAC,game
James Harden,hardeja01,True,29:00,.481,.357,.857,.429,0.0,9.2,5.3,58.6,0.0,0.0,10.7,14.7,142,110,4.5,202401050NOP,LAC,game
Ivica Zubac,zubaciv01,True,23:25,.856,.857,.000,.571,0.0,30.4,17.6,14.8,0.0,6.5,10.2,19.1,154,94,11.3,202401050NOP,LAC,game
Terance Mann,mannte01,True,16:33,1.031,1.000,1.000,.667,7.4,10.7,9.4,8.5,3.1,0.0,0.0,10.7,209,102,13.6,202401050NOP,LAC,game
Norman Powell,powelno01,False,25:00,.500,.500,.462,.000,0.0,10.7,6.2,12.6,2.1,0.0,0.0,23.8,110,104,1.1,202401050NOP,LAC,game
Russell Westbrook,westbru01,False,21:52,.581,.583,.500,.333,11.3,12.2,11.8,32.8,4.7,7.0,36.8,22.8,98,93,8.0,202401050NOP,LAC,game
Amir Coffey,coffeam01,False,20:54,.500,.500,.500,.000,5.9,8.5,7.4,0.0,2.5,0.0,33.3,13.1,71,104,-6.9,202401050NOP,LAC,game
Daniel Theis,theisda01,False,17:24,.333,.333,.333,.000,14.1,15.3,14.8,0.0,0.0,0.0,25.0,10.5,80,107,-9.6,202401050NOP,LAC,game
Mason Plumlee,plumlma01,False,7:11,.952,1.000,.000,2.500,17.1,12.4,14.4,0.0,0.0,0.0,0.0,26.8,203,108,16.6,202401050NOP,LAC,game
Brandon Boston Jr.,bostobr01,False,6:29,.333,.333,.000,.000,19.0,13.7,15.9,22.7,0.0,0.0,25.0,28.3,79,107,-13.5,202401050NOP,LAC,game
Kobe Brown,brownko01,False,6:29,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0,115,-12.0,202401050NOP,LAC,game
Bones Hyland,hylanbo01,False,6:29,.000,.000,.000,.000,0.0,0.0,0.0,18.5,0.0,11.8,0.0,21.2,27,106,-15.9,202401050NOP,LAC,game
P.J. Tucker,tuckepj01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050NOP,LAC,game
CJ McCollum,mccolcj01,True,31:11,.462,.462,.692,.000,2.9,19.7,9.9,17.2,1.7,0.0,7.1,19.4,98,120,-1.6,202401050NOP,NOP,game
Brandon Ingram,ingrabr01,True,30:28,.497,.333,.111,.778,0.0,4.0,1.7,22.3,0.0,0.0,14.2,20.0,102,128,-6.6,202401050NOP,NOP,game
Herbert Jones,joneshe01,True,25:15,.654,.583,.333,.333,0.0,0.0,0.0,13.9,2.0,4.1,0.0,11.8,144,122,3.7,202401050NOP,NOP,game
Jonas Valančiūnas,valanjo01,True,22:37,.542,.542,.083,.000,15.7,38.1,25.1,10.5,0.0,4.6,20.0,28.6,93,116,-1.8,202401050NOP,NOP,game
Zion Williamson,willizi01,True,19:25,.479,.333,.000,.889,9.2,25.4,15.9,9.7,2.7,5.4,7.4,30.1,105,113,2.3,202401050NOP,NOP,game
Dyson Daniels,daniedy01,False,26:12,.205,.250,.250,.500,0.0,14.1,5.9,17.6,7.9,0.0,0.0,8.0,71,107,0.6,202401050NOP,NOP,game
Larry Nance Jr.,nancela02,False,18:54,.583,.583,.333,.000,14.1,19.5,16.4,20.0,2.7,0.0,0.0,13.7,141,118,7.8,202401050NOP,NOP,game
Jose Alvarado,alvarjo01,False,18:41,.143,.143,.286,.000,0.0,6.6,2.8,16.9,0.0,5.6,0.0,16.2,49,124,-11.4,202401050NOP,NOP,game
Naji Marshall,marshna01,False,17:28,.500,.500,.111,.000,15.3,0.0,8.9,12.5,3.0,0.0,18.2,27.2,92,122,-2.5,202401050NOP,NOP,game
Trey Murphy III,murphtr02,False,16:51,.167,.167,.667,.000,0.0,14.6,6.1,9.4,0.0,6.2,0.0,23.1,45,122,-13.0,202401050NOP,NOP,game
Jordan Hawkins,hawkijo01,False,6:29,.825,.786,.429,.286,0.0,19.0,8.0,0.0,0.0,0.0,0.0,52.5,156,124,47.9,202401050NOP,NOP,game
Cody Zeller,zelleco01,False,6:29,.266,.000,1.000,2.000,13.7,38.0,23.9,44.9,0.0,0.0,0.0,12.5,114,118,-1.7,202401050NOP,NOP,game
Jeremiah Robinson-Earl,robinje02,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050NOP,NOP,game
Marcus Smart,smartma01,True,39:09,.816,.813,.875,.250,3.7,2.7,3.1,18.6,1.2,0.0,14.5,23.6,138,117,5.2,202401050LAL,MEM,game
Desmond Bane,banede01,True,37:00,.761,.750,.571,.286,0.0,14.1,8.2,50.2,1.3,0.0,16.0,22.6,149,115,9.5,202401050LAL,MEM,game
Ja Morant,moranja01,True,34:37,.547,.500,.412,.294,8.4,15.1,12.3,28.3,1.4,2.4,9.4,27.3,122,112,-0.4,202401050LAL,MEM,game
Bismack Biyombo,biyombi01,True,31:15,1.000,1.000,.000,.000,4.7,30.1,19.4,3.9,0.0,0.0,40.0,7.1,117,115,-3.1,202401050LAL,MEM,game
Jaren Jackson Jr.,jacksja02,True,29:30,.984,.964,.429,.286,0.0,31.8,18.5,6.2,0.0,8.6,16.0,28.3,146,107,13.1,202401050LAL,MEM,game
Luke Kennard,kennalu01,False,20:28,.000,.000,.750,.000,7.1,10.2,8.9,21.3,2.3,0.0,0.0,8.7,88,113,-6.3,202401050LAL,MEM,game
Ziaire Williams,willizi02,False,20:19,.656,.636,.545,.091,0.0,5.1,3.0,7.9,2.4,0.0,14.9,29.5,104,114,-4.2,202401050LAL,MEM,game
Xavier Tillman Sr.,tillmxa01,False,11:48,.266,.000,.000,2.000,12.3,35.4,25.7,9.2,8.1,0.0,34.7,10.9,83,95,-2.5,202401050LAL,MEM,game
Santi Aldama,aldamsa01,False,9:14,,,,,0.0,0.0,0.0,0.0,5.2,0.0,100.0,4.8,0,109,-6.6,202401050LAL,MEM,game
David Roddy,roddyda01,False,6:40,.000,.000,.500,.000,0.0,31.3,18.2,0.0,0.0,0.0,0.0,13.4,0,114,-22.2,202401050LAL,MEM,game
John Konchar,konchjo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050LAL,MEM,game
Derrick Rose,rosede01,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401050LAL,MEM,game
Anthony Davis,davisan02,True,40:58,.618,.591,.136,.318,7.6,10.7,8.9,17.5,0.0,6.3,13.8,31.0,113,131,-3.2,202401050LAL,LAL,game
Austin Reaves,reaveau01,True,40:00,.603,.571,.214,.286,0.0,25.5,10.6,44.4,2.4,0.0,6.0,18.3,136,127,2.5,202401050LAL,LAL,game
LeBron James,jamesle01,True,38:50,.563,.542,.375,.417,5.4,11.2,7.8,30.5,6.2,0.0,12.3,36.4,108,120,6.9,202401050LAL,LAL,game
Taurean Prince,princta02,True,34:53,.506,.500,.778,.222,3.0,4.2,3.5,7.3,2.7,3.7,9.2,13.6,101,127,-4.4,202401050LAL,LAL,game
Cam Reddish,reddica01,True,32:00,.500,.500,.375,.000,3.3,4.5,3.8,0.0,1.5,0.0,0.0,10.9,104,133,-6.8,202401050LAL,LAL,game
Max Christie,chrisma02,False,20:16,.333,.333,.333,.000,0.0,21.5,9.0,0.0,2.4,0.0,40.0,10.8,37,128,-14.9,202401050LAL,LAL,game
Jarred Vanderbilt,vandeja01,False,16:44,,,,,6.2,34.8,18.2,6.8,2.9,0.0,,0.0,220,125,-2.0,202401050LAL,LAL,game
Christian Wood,woodch01,False,16:19,.814,.700,.400,.800,0.0,44.6,18.6,0.0,2.9,0.0,12.9,20.8,139,124,3.6,202401050LAL,LAL,game
Alex Fudge,fudgeal01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050LAL,LAL,game
Jaxson Hayes,hayesja02,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050LAL,LAL,game
D'Moi Hodge,hodgedm01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050LAL,LAL,game
Jalen Hood-Schifino,hoodsja01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050LAL,LAL,game
Maxwell Lewis,lewisma05,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050LAL,LAL,game
Dejounte Murray,murrade01,True,34:20,.755,.737,.158,.105,0.0,4.2,1.8,12.8,0.0,0.0,4.8,24.3,147,150,4.6,202401050IND,ATL,game
Saddiq Bey,beysa01,True,30:06,.514,.357,.857,.571,10.6,4.8,8.2,8.7,0.0,0.0,10.2,12.9,123,150,-6.2,202401050IND,ATL,game
Jalen Johnson,johnsja05,True,29:02,.524,.500,.364,.091,3.7,35.1,17.0,15.6,1.6,0.0,0.0,15.7,128,143,-0.6,202401050IND,ATL,game
Trae Young,youngtr01,True,28:00,.322,.250,.611,.278,0.0,10.4,4.4,31.0,3.3,0.0,12.9,33.1,78,142,-12.9,202401050IND,ATL,game
Clint Capela,capelca01,True,19:27,.455,.444,.000,.222,27.4,15.0,22.1,0.0,0.0,4.5,9.2,22.3,107,145,-10.3,202401050IND,ATL,game
Bogdan Bogdanović,bogdabo01,False,23:22,.435,.250,.643,.714,0.0,24.9,10.5,18.2,4.0,0.0,14.0,36.6,92,139,-8.2,202401050IND,ATL,game
Onyeka Okongwu,okongon01,False,20:47,.798,1.000,.000,2.000,20.5,14.0,17.8,6.1,0.0,4.2,0.0,3.6,190,146,-3.1,202401050IND,ATL,game
Garrison Mathews,mathega01,False,19:27,1.000,1.000,1.000,.000,5.5,15.0,9.5,14.1,0.0,0.0,25.0,8.2,153,149,0.3,202401050IND,ATL,game
Trent Forrest,forretr01,False,14:23,.615,.500,.250,.500,0.0,20.2,8.6,20.0,3.2,0.0,29.1,19.1,100,141,-3.7,202401050IND,ATL,game
Bruno Fernando,fernabr01,False,7:02,1.042,1.000,.000,1.000,0.0,41.4,17.5,0.0,0.0,12.4,0.0,16.4,220,136,13.1,202401050IND,ATL,game
AJ Griffin,griffaj01,False,7:02,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,40.0,28.4,57,151,-19.3,202401050IND,ATL,game
Seth Lundy,lundyse01,False,7:02,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,154,151,-0.7,202401050IND,ATL,game
Wesley Matthews,matthwe02,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050IND,ATL,game
Patty Mills,millspa02,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050IND,ATL,game
Tyrese Haliburton,halibty01,True,25:12,.833,.833,.667,.000,5.8,29.6,19.5,65.5,3.7,3.7,25.0,13.4,174,104,19.8,202401050IND,IND,game
Jalen Smith,smithja04,True,22:56,.786,.786,.429,.000,0.0,9.3,5.4,8.5,0.0,0.0,0.0,12.9,159,121,-0.9,202401050IND,IND,game
Bruce Brown,brownbr01,True,22:15,.944,.944,.111,.000,0.0,14.4,8.3,10.1,0.0,0.0,18.2,20.9,137,120,1.7,202401050IND,IND,game
Aaron Nesmith,nesmiaa01,True,22:15,.682,.682,.182,.000,0.0,9.6,5.5,14.4,2.1,4.2,15.4,24.7,115,114,-2.0,202401050IND,IND,game
Myles Turner,turnemy01,True,22:15,.833,.786,.214,.357,13.1,14.4,13.8,16.8,2.1,4.2,5.8,32.6,162,113,14.2,202401050IND,IND,game
T.J. McConnell,mccontj01,False,22:48,.833,.833,.000,.000,12.8,4.7,8.1,42.6,6.1,0.0,14.3,13.0,179,109,13.6,202401050IND,IND,game
Obi Toppin,toppiob01,False,22:09,.750,.750,.833,.000,0.0,14.4,8.3,8.1,2.1,0.0,14.3,13.3,125,115,-0.1,202401050IND,IND,game
Bennedict Mathurin,mathube01,False,17:31,.836,.778,.444,.444,8.3,12.2,10.5,25.2,0.0,0.0,0.0,25.9,180,120,11.6,202401050IND,IND,game
Buddy Hield,hieldbu01,False,16:47,.611,.611,.889,.000,0.0,19.1,11.0,5.9,0.0,0.0,10.0,25.1,105,118,-10.0,202401050IND,IND,game
Jarace Walker,walkeja02,False,12:00,.667,.667,.500,.000,12.1,0.0,5.1,8.3,0.0,0.0,14.3,24.6,118,125,-4.9,202401050IND,IND,game
Jordan Nwora,nworajo01,False,9:48,.902,.833,.667,.667,0.0,10.9,6.3,19.5,0.0,0.0,20.5,21.0,149,121,4.1,202401050IND,IND,game
Ben Sheppard,sheppbe01,False,8:58,.500,.500,1.000,.000,0.0,11.9,6.9,9.8,5.2,0.0,0.0,14.1,118,109,1.1,202401050IND,IND,game
James Johnson,johnsja01,False,8:14,.333,.333,.333,.000,0.0,13.0,7.5,10.8,17.0,0.0,25.0,20.5,67,81,-1.1,202401050IND,IND,game
Isaiah Jackson,jacksis01,False,6:51,.347,.500,.000,1.000,21.2,31.1,27.0,0.0,0.0,0.0,25.8,23.9,67,113,-28.8,202401050IND,IND,game
Rudy Gobert,goberru01,True,32:58,.781,.857,.000,.429,10.9,26.2,19.4,3.9,2.9,5.0,10.7,12.2,145,88,5.5,202401050HOU,MIN,game
Anthony Edwards,edwaran01,True,32:33,.611,.529,.294,.353,0.0,8.8,4.9,21.6,2.9,0.0,20.3,32.8,105,96,-0.4,202401050HOU,MIN,game
Karl-Anthony Towns,townska01,True,31:20,.573,.500,.235,.294,7.7,18.4,13.6,27.2,0.0,2.6,17.2,32.1,111,99,1.1,202401050HOU,MIN,game
Jaden McDaniels,mcdanja02,True,29:47,.800,.800,.300,.000,0.0,9.7,5.4,0.0,1.6,0.0,0.0,14.5,151,99,3.8,202401050HOU,MIN,game
Mike Conley,conlemi01,True,25:00,.500,.500,.625,.000,0.0,7.7,4.3,23.9,0.0,0.0,0.0,13.9,127,103,-3.7,202401050HOU,MIN,game
Naz Reid,reidna01,False,24:46,.673,.682,.545,.182,4.8,23.3,15.1,11.3,0.0,3.3,0.0,20.8,140,97,7.7,202401050HOU,MIN,game
Kyle Anderson,anderky01,False,17:35,.250,.250,.000,.000,6.8,32.8,21.2,31.5,8.1,0.0,33.3,14.8,85,79,3.0,202401050HOU,MIN,game
Nickeil Alexander-Walker,alexani01,False,17:32,.799,.833,.667,.333,6.8,11.0,9.1,23.4,5.4,9.4,0.0,17.0,169,82,22.4,202401050HOU,MIN,game
Jordan McLaughlin,mclaujo01,False,12:49,1.500,1.500,1.000,.000,0.0,22.5,12.5,26.6,7.4,0.0,0.0,3.4,258,84,17.5,202401050HOU,MIN,game
Troy Brown Jr.,browntr01,False,3:28,.750,.750,1.000,.000,0.0,27.7,15.4,43.1,0.0,0.0,0.0,25.0,161,99,21.8,202401050HOU,MIN,game
Luka Garza,garzalu01,False,3:28,.250,.250,.500,.000,34.6,0.0,15.4,0.0,0.0,0.0,20.0,62.5,56,104,-51.1,202401050HOU,MIN,game
Shake Milton,miltosh01,False,3:28,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0,104,-37.5,202401050HOU,MIN,game
Josh Minott,minotjo01,False,2:38,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,250,105,9.7,202401050HOU,MIN,game
Wendell Moore Jr.,moorewe01,False,2:38,,,,,0.0,72.9,40.5,0.0,0.0,31.4,,0.0,0,62,19.8,202401050HOU,MIN,game
Leonard Miller,millele01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050HOU,MIN,game
Alperen Şengün,sengual01,True,33:20,.519,.471,.059,.176,2.9,14.4,8.0,5.9,0.0,0.0,9.8,26.2,96,125,-4.5,202401050HOU,HOU,game
Jabari Smith Jr.,smithja05,True,32:25,.576,.577,.385,.154,3.0,29.6,14.8,10.9,0.0,0.0,22.4,23.7,90,122,-2.3,202401050HOU,HOU,game
Fred VanVleet,vanvlfr01,True,30:58,.371,.333,.556,.111,0.0,3.9,1.7,37.7,1.5,2.8,9.6,14.5,97,121,0.5,202401050HOU,HOU,game
Jalen Green,greenja05,True,30:42,.563,.563,.500,.250,3.1,15.6,8.7,12.5,0.0,0.0,10.1,27.7,103,125,2.1,202401050HOU,HOU,game
Jae'Sean Tate,tateja01,True,20:51,.000,.000,1.000,.000,0.0,17.3,7.7,12.8,2.3,0.0,0.0,2.1,81,119,-2.3,202401050HOU,HOU,game
Jeff Green,greenje02,False,20:50,.500,.500,.500,.000,4.6,0.0,2.6,0.0,0.0,0.0,0.0,8.3,108,127,-7.6,202401050HOU,HOU,game
Amen Thompson,thompam01,False,19:37,.291,.222,.222,.333,4.9,30.6,16.3,7.9,7.2,0.0,16.2,27.0,59,105,-6.9,202401050HOU,HOU,game
Aaron Holiday,holidaa01,False,18:57,.833,.833,.333,.000,0.0,12.7,5.6,16.4,0.0,0.0,0.0,6.8,172,125,2.0,202401050HOU,HOU,game
Cam Whitmore,whitmca01,False,14:53,.506,.450,.400,.200,0.0,16.1,7.2,0.0,6.4,0.0,26.9,43.0,70,110,-5.5,202401050HOU,HOU,game
Reggie Bullock,bullore01,False,7:59,.625,.625,.500,.000,0.0,15.0,6.7,0.0,0.0,0.0,0.0,21.6,116,124,2.0,202401050HOU,HOU,game
Jock Landale,landajo01,False,5:23,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,16.2,0.0,8.0,0,115,-5.8,202401050HOU,HOU,game
Boban Marjanović,marjabo01,False,4:05,.333,.333,.000,.000,47.0,29.4,39.2,0.0,0.0,0.0,0.0,31.6,97,122,-6.3,202401050HOU,HOU,game
Bojan Bogdanović,bogdabo02,True,35:38,.316,.316,.421,.000,5.6,10.9,7.9,10.8,2.7,0.0,5.0,23.8,77,115,-8.4,202401050GSW,DET,game
Cade Cunningham,cunnica01,True,35:29,.643,.614,.318,.136,0.0,18.3,8.0,15.4,0.0,3.1,7.9,30.2,120,118,2.7,202401050GSW,DET,game
Jalen Duren,durenja01,True,32:46,.945,1.000,.000,.333,12.2,31.7,20.7,8.3,0.0,6.7,12.7,10.2,172,113,3.1,202401050GSW,DET,game
Jaden Ivey,iveyja01,True,23:55,.600,.600,.500,.000,8.4,10.8,9.4,17.7,0.0,4.6,28.6,24.8,94,118,-7.1,202401050GSW,DET,game
Isaiah Livers,liveris01,True,21:49,.833,.833,.667,.000,0.0,5.9,2.6,5.6,2.2,0.0,0.0,5.8,168,117,-1.0,202401050GSW,DET,game
Kevin Knox,knoxke01,False,23:08,.692,.692,.615,.000,0.0,5.6,2.4,21.1,2.1,9.4,0.0,23.8,141,111,14.0,202401050GSW,DET,game
Alec Burks,burksal01,False,21:22,.464,.464,.714,.000,4.7,18.2,10.6,13.7,0.0,5.1,12.5,31.7,89,116,-4.8,202401050GSW,DET,game
Killian Hayes,hayeski01,False,15:45,.000,.000,.667,.000,0.0,8.2,3.6,34.6,6.1,0.0,0.0,8.1,80,107,-0.3,202401050GSW,DET,game
James Wiseman,wisemja01,False,15:14,.316,.200,.200,.600,6.6,17.0,11.1,0.0,0.0,14.3,0.0,17.6,80,111,-11.0,202401050GSW,DET,game
Ausar Thompson,thompau01,False,8:31,.258,.000,.333,.667,0.0,60.9,26.5,12.8,11.3,0.0,20.5,24.3,56,85,-7.7,202401050GSW,DET,game
Marcus Sasser,sassema01,False,6:23,,,,,0.0,0.0,0.0,34.2,0.0,0.0,,0.0,230,123,-5.9,202401050GSW,DET,game
Marvin Bagley III,baglema01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050GSW,DET,game
Joe Harris,harrijo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050GSW,DET,game
Jonathan Kuminga,kuminjo01,True,35:38,.590,.500,.125,.375,0.0,16.8,9.5,4.1,0.0,0.0,30.0,16.5,83,112,-9.6,202401050GSW,GSW,game
Klay Thompson,thompkl01,True,34:43,.481,.417,.500,.222,3.7,5.8,4.9,18.6,1.4,5.1,9.2,27.6,101,108,-1.0,202401050GSW,GSW,game
Stephen Curry,curryst01,True,30:56,.566,.474,.632,.474,0.0,19.4,11.0,22.9,1.6,2.9,14.8,38.4,104,105,2.8,202401050GSW,GSW,game
Chris Paul,paulch01,True,23:32,.735,.800,.800,.200,0.0,25.5,14.4,25.6,0.0,3.8,15.5,12.1,135,107,2.3,202401050GSW,GSW,game
Kevon Looney,looneke01,True,12:28,1.064,1.000,.000,2.000,10.4,24.1,18.1,11.3,0.0,0.0,0.0,6.6,231,110,3.4,202401050GSW,GSW,game
Brandin Podziemski,podzibr01,False,24:38,.661,.714,.286,.429,10.5,12.2,11.5,32.3,1.9,0.0,10.7,16.7,139,108,7.4,202401050GSW,GSW,game
Trayce Jackson-Davis,jackstr02,False,22:48,1.011,1.000,.000,.200,11.4,30.7,22.3,0.0,0.0,3.9,26.9,14.4,140,105,1.5,202401050GSW,GSW,game
Dario Šarić,saricda01,False,22:29,.781,.750,.500,.200,0.0,13.3,7.5,8.5,0.0,0.0,8.4,23.3,136,112,4.4,202401050GSW,GSW,game
Andrew Wiggins,wiggian01,False,18:36,.300,.300,.400,.000,7.0,5.4,6.1,14.6,0.0,0.0,16.7,14.2,80,115,-9.0,202401050GSW,GSW,game
Cory Joseph,josepco01,False,8:37,.750,.750,1.000,.000,0.0,0.0,0.0,34.4,0.0,0.0,0.0,10.2,172,116,7.1,202401050GSW,GSW,game
Moses Moody,moodymo01,False,5:35,.000,.000,.500,.000,0.0,17.9,10.1,0.0,0.0,0.0,0.0,15.8,0,111,-24.2,202401050GSW,GSW,game
Draymond Green,greendr01,False,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,202401050GSW,GSW,game
Lester Quinones,quinole01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050GSW,GSW,game
Jerome Robinson,robinje01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050GSW,GSW,game
Paolo Banchero,banchpa01,True,40:41,.545,.405,.190,.905,2.9,27.9,15.1,41.1,3.5,0.0,14.6,36.5,119,114,3.8,202401050DEN,ORL,game
Moritz Wagner,wagnemo01,True,37:49,.638,.643,.286,.143,9.5,26.7,17.9,12.3,2.5,0.0,0.0,17.0,146,116,3.1,202401050DEN,ORL,game
Jalen Suggs,suggsja01,True,33:53,.805,.833,.600,.267,7.1,7.5,7.3,5.0,0.0,2.3,10.7,24.0,140,123,6.6,202401050DEN,ORL,game
Chuma Okeke,okekech01,True,28:31,.387,.500,1.000,.667,12.6,17.7,15.1,4.3,1.7,2.7,50.8,12.0,65,118,-7.4,202401050DEN,ORL,game
Anthony Black,blackan01,True,4:40,.000,.000,.000,.000,0.0,0.0,0.0,25.1,0.0,0.0,0.0,9.3,69,126,-13.3,202401050DEN,ORL,game
Cole Anthony,anthoco01,False,31:02,.686,.633,.533,.267,0.0,8.1,4.0,21.6,1.5,0.0,15.2,27.5,125,122,1.9,202401050DEN,ORL,game
Trevelin Queen,queentr01,False,30:45,.563,.500,.250,.250,3.9,16.4,10.0,8.2,3.1,2.5,0.0,6.2,146,115,0.1,202401050DEN,ORL,game
Caleb Houstan,houstca01,False,24:05,.581,.667,.833,.333,0.0,0.0,0.0,5.7,0.0,0.0,0.0,12.4,120,126,-5.6,202401050DEN,ORL,game
Admiral Schofield,schofad01,False,8:32,.833,.833,.667,.000,14.1,0.0,7.2,18.9,0.0,0.0,0.0,15.2,181,127,10.0,202401050DEN,ORL,game
Goga Bitadze,bitadgo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401050DEN,ORL,game
